time,TxCnt
2019-07-10T00:00:00.000Z,5307317.0
2019-07-11T00:00:00.000Z,5396791.0
2019-07-12T00:00:00.000Z,6545373.0
2019-07-13T00:00:00.000Z,5978299.0
2019-07-14T00:00:00.000Z,6962898.0
2019-07-15T00:00:00.000Z,7569610.0
2019-07-16T00:00:00.000Z,7314208.0
2019-07-17T00:00:00.000Z,7914514.0
2019-07-18T00:00:00.000Z,5909587.0
2019-07-19T00:00:00.000Z,6472677.0
2019-07-20T00:00:00.000Z,5938605.0
2019-07-21T00:00:00.000Z,5398554.0
2019-07-22T00:00:00.000Z,6031040.0
2019-07-23T00:00:00.000Z,6141361.0
2019-07-24T00:00:00.000Z,5124627.0
2019-07-25T00:00:00.000Z,5993169.0
2019-07-26T00:00:00.000Z,5785234.0
2019-07-27T00:00:00.000Z,5458421.0
2019-07-28T00:00:00.000Z,5460206.0
2019-07-29T00:00:00.000Z,5734030.0
2019-07-30T00:00:00.000Z,5516635.0
2019-07-31T00:00:00.000Z,5795869.0
2019-08-01T00:00:00.000Z,5817102.0
2019-08-02T00:00:00.000Z,5321771.0
2019-08-03T00:00:00.000Z,4950683.0
2019-08-04T00:00:00.000Z,4638321.0
2019-08-05T00:00:00.000Z,5350007.0
2019-08-06T00:00:00.000Z,4528097.0
2019-08-07T00:00:00.000Z,4949861.0
2019-08-08T00:00:00.000Z,5139148.0
2019-08-09T00:00:00.000Z,5322539.0
2019-08-10T00:00:00.000Z,4883450.0
2019-08-11T00:00:00.000Z,4578852.0
2019-08-12T00:00:00.000Z,4493044.0
2019-08-13T00:00:00.000Z,5521601.0
2019-08-14T00:00:00.000Z,5257629.0
2019-08-15T00:00:00.000Z,5249437.0
2019-08-16T00:00:00.000Z,5268786.0
2019-08-17T00:00:00.000Z,4969391.0
2019-08-18T00:00:00.000Z,4749366.0
2019-08-19T00:00:00.000Z,5388191.0
2019-08-20T00:00:00.000Z,5121865.0
2019-08-21T00:00:00.000Z,5569694.0
2019-08-22T00:00:00.000Z,5486088.0
2019-08-23T00:00:00.000Z,5472853.0
2019-08-24T00:00:00.000Z,4928837.0
2019-08-25T00:00:00.000Z,4997492.0
2019-08-26T00:00:00.000Z,5496906.0
2019-08-27T00:00:00.000Z,5735620.0
2019-08-28T00:00:00.000Z,5932942.0
2019-08-29T00:00:00.000Z,5977936.0
2019-08-30T00:00:00.000Z,5453075.0
2019-08-31T00:00:00.000Z,5392956.0
2019-09-01T00:00:00.000Z,5408383.0
2019-09-02T00:00:00.000Z,5767174.0
2019-09-03T00:00:00.000Z,6191815.0
2019-09-04T00:00:00.000Z,6117979.0
2019-09-05T00:00:00.000Z,5630504.0
2019-09-06T00:00:00.000Z,5812950.0
2019-09-07T00:00:00.000Z,6051555.0
2019-09-08T00:00:00.000Z,5531012.0
2019-09-09T00:00:00.000Z,5831126.0
2019-09-10T00:00:00.000Z,6393366.0
2019-09-11T00:00:00.000Z,6178492.0
2019-09-12T00:00:00.000Z,5635679.0
2019-09-13T00:00:00.000Z,5553639.0
2019-09-14T00:00:00.000Z,5681313.0
2019-09-15T00:00:00.000Z,5668198.0
2019-09-16T00:00:00.000Z,5575534.0
2019-09-17T00:00:00.000Z,5672552.0
2019-09-18T00:00:00.000Z,6070150.0
2019-09-19T00:00:00.000Z,5440474.0
2019-09-20T00:00:00.000Z,6795842.0
2019-09-21T00:00:00.000Z,6808333.0
2019-09-22T00:00:00.000Z,7174203.0
2019-09-23T00:00:00.000Z,7717736.0
2019-09-24T00:00:00.000Z,6048653.0
2019-09-25T00:00:00.000Z,5579845.0
2019-09-26T00:00:00.000Z,5348270.0
2019-09-27T00:00:00.000Z,5948450.0
2019-09-28T00:00:00.000Z,5470134.0
2019-09-29T00:00:00.000Z,5509773.0
2019-09-30T00:00:00.000Z,5852960.0
2019-10-01T00:00:00.000Z,5641509.0
2019-10-02T00:00:00.000Z,3992812.0
2019-10-03T00:00:00.000Z,3650154.0
2019-10-04T00:00:00.000Z,6215789.0
2019-10-05T00:00:00.000Z,4121148.0
2019-10-06T00:00:00.000Z,3491170.0
2019-10-07T00:00:00.000Z,3767118.0
2019-10-08T00:00:00.000Z,4200609.0
2019-10-09T00:00:00.000Z,4778653.0
2019-10-10T00:00:00.000Z,5677034.0
2019-10-11T00:00:00.000Z,5964837.0
2019-10-12T00:00:00.000Z,6051172.0
2019-10-13T00:00:00.000Z,5570442.0
2019-10-14T00:00:00.000Z,5962085.0
2019-10-15T00:00:00.000Z,5701971.0
2019-10-16T00:00:00.000Z,5574924.0
2019-10-17T00:00:00.000Z,7413730.0
2019-10-18T00:00:00.000Z,5679507.0
2019-10-19T00:00:00.000Z,5606921.0
2019-10-20T00:00:00.000Z,5196213.0
2019-10-21T00:00:00.000Z,5506166.0
2019-10-22T00:00:00.000Z,6140228.0
2019-10-23T00:00:00.000Z,6122989.0
2019-10-24T00:00:00.000Z,4529831.0
2019-10-25T00:00:00.000Z,4369231.0
2019-10-26T00:00:00.000Z,4579757.0
2019-10-27T00:00:00.000Z,4438077.0
2019-10-28T00:00:00.000Z,5116193.0
2019-10-29T00:00:00.000Z,4958648.0
2019-10-30T00:00:00.000Z,6666420.0
2019-10-31T00:00:00.000Z,5863443.0
2019-11-01T00:00:00.000Z,8130507.0
2019-11-02T00:00:00.000Z,1.0596145e7
2019-11-03T00:00:00.000Z,8306462.0
2019-11-04T00:00:00.000Z,5085306.0
2019-11-05T00:00:00.000Z,4650268.0
2019-11-06T00:00:00.000Z,4853047.0
2019-11-07T00:00:00.000Z,4128970.0
2019-11-08T00:00:00.000Z,4374242.0
2019-11-09T00:00:00.000Z,4286313.0
2019-11-10T00:00:00.000Z,4048478.0
2019-11-11T00:00:00.000Z,3767445.0
2019-11-12T00:00:00.000Z,4011126.0
2019-11-13T00:00:00.000Z,4298056.0
2019-11-14T00:00:00.000Z,4286104.0
2019-11-15T00:00:00.000Z,4300714.0
2019-11-16T00:00:00.000Z,4284299.0
2019-11-17T00:00:00.000Z,4146113.0
2019-11-18T00:00:00.000Z,3938970.0
2019-11-19T00:00:00.000Z,3970330.0
2019-11-20T00:00:00.000Z,3768130.0
2019-11-21T00:00:00.000Z,3712567.0
2019-11-22T00:00:00.000Z,3736462.0
2019-11-23T00:00:00.000Z,3767722.0
2019-11-24T00:00:00.000Z,3560571.0
2019-11-25T00:00:00.000Z,3649235.0
2019-11-26T00:00:00.000Z,3596830.0
2019-11-27T00:00:00.000Z,3675182.0
2019-11-28T00:00:00.000Z,3647627.0
2019-11-29T00:00:00.000Z,3623822.0
2019-11-30T00:00:00.000Z,3441002.0
2019-12-01T00:00:00.000Z,3061171.0
2019-12-02T00:00:00.000Z,2700778.0
2019-12-03T00:00:00.000Z,2243819.0
2019-12-04T00:00:00.000Z,2258544.0
2019-12-05T00:00:00.000Z,2122866.0
2019-12-06T00:00:00.000Z,2092394.0
2019-12-07T00:00:00.000Z,2181196.0
2019-12-08T00:00:00.000Z,2138542.0
2019-12-09T00:00:00.000Z,2152769.0
2019-12-10T00:00:00.000Z,2163491.0
2019-12-11T00:00:00.000Z,2058433.0
2019-12-12T00:00:00.000Z,2134852.0
2019-12-13T00:00:00.000Z,2100229.0
2019-12-14T00:00:00.000Z,2075183.0
2019-12-15T00:00:00.000Z,2167793.0
2019-12-16T00:00:00.000Z,2215119.0
2019-12-17T00:00:00.000Z,2353848.0
2019-12-18T00:00:00.000Z,2374895.0
2019-12-19T00:00:00.000Z,2294914.0
2019-12-20T00:00:00.000Z,2272349.0
2019-12-21T00:00:00.000Z,2305601.0
2019-12-22T00:00:00.000Z,2135648.0
2019-12-23T00:00:00.000Z,2131138.0
2019-12-24T00:00:00.000Z,2084108.0
2019-12-25T00:00:00.000Z,2059002.0
2019-12-26T00:00:00.000Z,2163810.0
2019-12-27T00:00:00.000Z,2083654.0
2019-12-28T00:00:00.000Z,2130803.0
2019-12-29T00:00:00.000Z,2073457.0
2019-12-30T00:00:00.000Z,2084803.0
2019-12-31T00:00:00.000Z,2081903.0
2020-01-01T00:00:00.000Z,2162795.0
2020-01-02T00:00:00.000Z,2185941.0
2020-01-03T00:00:00.000Z,2072261.0
2020-01-04T00:00:00.000Z,2091851.0
2020-01-05T00:00:00.000Z,2068701.0
2020-01-06T00:00:00.000Z,2150278.0
2020-01-07T00:00:00.000Z,2257853.0
2020-01-08T00:00:00.000Z,2212395.0
2020-01-09T00:00:00.000Z,2224137.0
2020-01-10T00:00:00.000Z,2205720.0
2020-01-11T00:00:00.000Z,2091292.0
2020-01-12T00:00:00.000Z,1975301.0
2020-01-13T00:00:00.000Z,1852664.0
2020-01-14T00:00:00.000Z,1842166.0
2020-01-15T00:00:00.000Z,1802706.0
2020-01-16T00:00:00.000Z,1639945.0
2020-01-17T00:00:00.000Z,1544739.0
2020-01-18T00:00:00.000Z,1516709.0
2020-01-19T00:00:00.000Z,1449167.0
2020-01-20T00:00:00.000Z,1518372.0
2020-01-21T00:00:00.000Z,1457077.0
2020-01-22T00:00:00.000Z,1327922.0
2020-01-23T00:00:00.000Z,1425218.0
2020-01-24T00:00:00.000Z,1426316.0
2020-01-25T00:00:00.000Z,1555483.0
2020-01-26T00:00:00.000Z,1475391.0
2020-01-27T00:00:00.000Z,1637059.0
2020-01-28T00:00:00.000Z,1608421.0
2020-01-29T00:00:00.000Z,1481284.0
2020-01-30T00:00:00.000Z,1688495.0
2020-01-31T00:00:00.000Z,1566674.0
2020-02-01T00:00:00.000Z,1541467.0
2020-02-02T00:00:00.000Z,1600220.0
2020-02-03T00:00:00.000Z,1561186.0
2020-02-04T00:00:00.000Z,1707463.0
2020-02-05T00:00:00.000Z,1703707.0
2020-02-06T00:00:00.000Z,1788799.0
2020-02-07T00:00:00.000Z,1619530.0
